age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
42,No,Unknown,1474.0,Research & Development,5,2,Other,1,591.0,2,Male,97.0,3,1,Laboratory Technician,3,Married,6463.92,9260,4,No,17,3,4,40,1,11.25,4,2.77,2,2,0,1981,530640.0,Yes
22,Yes,Unknown,1368.0,Research & Development,25,1,Technical Degree,1,593.0,3,Male,99.0,2,1,Laboratory Technician,3,Single,3894.0,9129,5,No,16,3,3,40,0,4.0,3,3.0,2,1,2,2001,492480.0,Yes
29,No,travel rarely,232.0,Research & Development,19,3,Technical Degree,1,611.0,4,Male,34.0,3,2,Manufacturing Director,4,Divorced,4262.0,22645,4,No,12,3,2,40,2,8.0,2,4.0,3,1,2,1994,83520.0,Yes
46,No,travel frequently,1034.0,Research & Development,18,1,Medical,1,624.0,1,Female,86.0,3,3,Healthcare Representative,3,Married,10527.0,8984,5,No,11,3,4,40,0,11.25,3,2.0,2,1,2,1977,372240.0,Yes
32,Yes,Unknown,1474.0,Sales,11,4,Other,1,631.0,4,Male,65.97,4,2,Sales Executive,3,Unknown,6463.92,23914,8,No,12,3,4,40,0,11.25,2,3.0,4,1,2,1991,530640.0,Yes
24,No,Unknown,802.09,Sales,24,3,Medical,1,632.0,4,Male,38.0,3,1,Sales Representative,4,Unknown,2400.0,5530,0,No,13,3,3,40,2,3.0,3,3.0,2,2,1,1999,288750.68,No
35,No,travel rarely,538.0,Research & Development,25,2,Other,1,652.0,1,Male,54.0,2,2,Laboratory Technician,4,Single,3681.0,14004,4,No,14,3,4,40,0,11.25,3,3.0,3,0,2,1988,193680.0,No
42,No,Unknown,622.0,Research & Development,2,4,Life Sciences,1,659.0,3,Female,81.0,3,2,Healthcare Representative,4,Married,6463.92,5718,1,No,13,3,2,40,2,10.0,4,3.0,10,2,2,1981,223920.0,Yes
48,No,travel rarely,1236.0,Research & Development,1,4,Other,1,664.0,4,Female,40.0,2,4,Manager,1,Married,6463.92,17997,7,No,11,3,1,40,1,21.0,3,1.0,3,0,2,1975,444960.0,Yes
44,No,travel rarely,1112.0,Research & Development,1,4,Other,1,665.0,1,Female,50.0,2,2,Human Resources,3,Unknown,6463.92,26894,4,No,11,3,2,40,0,10.0,1,4.0,2,0,2,1979,400320.0,Yes
34,No,Unknown,204.0,Sales,14,3,Other,1,666.0,3,Female,31.0,3,1,Sales Representative,3,Unknown,6463.92,2912,1,Yes,18,3,4,40,2,8.0,3,3.0,8,0,6,1989,73440.0,Yes
44,No,travel rarely,1315.0,Research & Development,3,4,Other,1,671.0,4,Male,35.0,3,5,Manager,4,Unknown,19513.0,9358,4,No,12,3,1,40,1,26.0,2,4.0,2,0,1,1979,473400.0,Yes
22,No,travel rarely,802.09,Research & Development,6,1,Medical,1,675.0,1,Male,69.0,3,1,Research Scientist,3,Married,6463.92,12145,0,No,20,4,4,40,0,11.25,3,3.0,2,2,2,2001,288750.68,Yes
26,No,travel rarely,991.0,Research & Development,6,3,Other,1,686.0,3,Female,71.0,3,1,Laboratory Technician,4,Unknown,2659.0,17759,1,Yes,13,3,3,40,1,11.25,2,3.0,3,0,2,1997,356760.0,No
36,No,Unknown,913.0,Research & Development,9,2,Medical,1,699.0,2,Male,48.0,2,2,Manufacturing Director,2,Unknown,8847.0,13934,2,Yes,11,3,3,40,1,13.0,2,3.0,3,0,2,1987,328680.0,Yes
23,No,travel rarely,885.0,Research & Development,4,3,Other,1,705.0,1,Male,58.0,4,1,Research Scientist,1,Unknown,6463.92,8544,2,No,16,3,1,40,1,5.0,3,4.0,3,0,2,2000,318600.0,No
25,No,Unknown,810.0,Sales,8,3,Life Sciences,1,707.0,4,Male,57.0,4,2,Sales Executive,2,Unknown,4851.0,15678,0,No,22,4,3,40,1,4.0,4,3.0,3,1,2,1998,291600.0,No
48,No,Unknown,817.0,Sales,14,1,Other,1,712.0,14,Male,56.0,4,2,Sales Executive,2,Married,8120.0,18597,3,No,12,3,4,40,0,11.25,3,3.0,2,2,2,1975,294120.0,Yes
60,No,travel rarely,1179.0,Sales,16,4,Other,1,732.0,1,Male,84.0,3,2,Sales Executive,1,Single,5405.0,11924,8,No,14,3,4,40,0,10.0,1,3.0,2,2,2,1963,424440.0,No
50,No,Unknown,316.0,Sales,8,4,Marketing,1,738.0,4,Male,54.0,3,1,Sales Representative,2,Married,6463.92,9983,7,No,15,3,4,40,1,4.0,2,3.0,2,2,2,1973,113760.0,Yes
44,No,non travel,381.0,Research & Development,24,3,Other,1,744.0,1,Male,49.0,1,1,Laboratory Technician,3,Single,3708.0,2104,2,No,14,3,3,40,0,9.0,5,3.0,5,1,4,1979,137160.0,No
47,No,travel frequently,217.0,Sales,3,3,Other,1,746.0,4,Female,49.0,3,4,Sales Executive,3,Divorced,13770.0,10225,9,Yes,12,3,4,40,2,28.0,2,2.0,22,11,13,1976,78120.0,Yes
42,Yes,Unknown,933.0,Research & Development,19,3,Other,1,752.0,3,Male,57.0,4,1,Research Scientist,3,Divorced,6463.92,20366,6,No,12,3,4,40,0,11.25,2,3.0,2,2,2,1981,335880.0,Yes
43,No,travel frequently,775.0,Sales,15,3,Life Sciences,1,754.0,4,Male,47.0,2,2,Sales Executive,4,Married,6463.92,23683,3,No,18,3,3,40,1,7.0,5,3.0,2,2,2,1980,279000.0,Yes
53,No,Unknown,346.0,Research & Development,6,3,Other,1,769.0,4,Male,86.0,3,2,Laboratory Technician,4,Single,2450.0,10919,2,No,17,3,4,40,0,19.0,4,3.0,2,2,2,1970,124560.0,No
26,No,travel frequently,575.0,Research & Development,1,2,Life Sciences,1,792.0,1,Female,71.0,1,1,Laboratory Technician,4,Unknown,6463.92,5288,3,No,14,3,1,40,1,11.25,2,3.0,2,2,0,1997,207000.0,Yes
34,No,travel rarely,182.0,Research & Development,1,4,Other,1,797.0,2,Female,72.0,4,1,Research Scientist,4,Single,6463.92,13551,2,No,16,3,3,40,0,11.25,2,3.0,4,1,3,1989,65520.0,No
27,No,Unknown,829.0,Sales,8,1,Marketing,1,800.0,3,Male,84.0,3,2,Sales Executive,4,Married,4342.0,24008,0,No,19,3,2,40,1,5.0,3,3.0,4,1,1,1996,298440.0,Yes
30,No,travel rarely,921.0,Research & Development,18,3,Other,1,806.0,4,Male,38.0,1,1,Laboratory Technician,3,Married,6463.92,24375,3,No,21,3,3,40,2,7.0,2,3.0,2,0,2,1993,331560.0,Yes
52,No,travel rarely,1325.0,Research & Development,25,4,Life Sciences,1,813.0,25,Female,82.0,3,2,Laboratory Technician,3,Unknown,3149.0,21821,8,No,20,4,2,40,1,9.0,3,3.0,5,1,4,1971,477000.0,Yes
33,Yes,travel rarely,118.0,Sales,16,3,Marketing,1,819.0,1,Female,69.0,3,2,Sales Executive,1,Single,5324.0,26507,5,No,15,3,3,40,0,11.25,3,3.0,3,0,2,1990,42480.0,No
34,No,travel frequently,702.0,Research & Development,16,4,Other,1,838.0,3,Female,100.0,2,1,Research Scientist,4,Single,2553.0,8306,1,No,16,3,3,40,0,6.0,3,3.0,5,1,3,1989,252720.0,Yes
34,No,Unknown,829.0,Research & Development,3,2,Other,1,847.0,3,Male,65.97,3,1,Human Resources,4,Unknown,6463.92,2243,0,No,19,3,3,40,1,4.0,1,1.0,3,0,2,1989,298440.0,No
44,No,travel rarely,625.0,Research & Development,4,3,Other,1,852.0,4,Male,50.0,3,2,Healthcare Representative,2,Single,5933.0,5197,9,No,12,3,4,40,0,10.0,2,2.0,5,2,3,1979,225000.0,Yes
32,No,Unknown,802.09,Sales,13,4,Life Sciences,1,859.0,2,Male,73.0,3,2,Sales Executive,4,Divorced,4403.0,9250,2,No,11,3,3,40,1,8.0,3,2.0,5,0,3,1991,288750.68,Yes
22,No,Unknown,802.09,Research & Development,1,2,Life Sciences,1,872.0,4,Male,65.97,2,2,Manufacturing Director,4,Unknown,6463.92,19146,6,No,22,4,1,40,2,4.0,2,1.0,2,2,2,2001,288750.68,No
44,No,travel rarely,986.0,Research & Development,8,4,Life Sciences,1,874.0,1,Male,62.0,4,1,Laboratory Technician,4,Unknown,6463.92,5044,2,Yes,24,4,3,40,1,10.0,2,2.0,3,0,2,1979,354960.0,No
35,Yes,travel frequently,802.09,Research & Development,25,4,Life Sciences,1,881.0,4,Female,96.0,3,1,Research Scientist,2,Divorced,2022.0,16612,1,No,19,3,1,40,1,10.0,3,2.0,10,7,8,1988,288750.68,Yes
25,No,Unknown,583.0,Sales,4,1,Other,1,885.0,3,Male,87.0,2,2,Sales Executive,1,Unknown,4256.0,18154,1,No,12,3,1,40,0,5.0,1,4.0,5,0,3,1998,209880.0,No
24,No,non travel,1269.0,Research & Development,19,1,Life Sciences,1,888.0,1,Male,65.97,2,1,Laboratory Technician,4,Unknown,6463.92,10778,0,No,17,3,4,40,0,11.25,2,2.0,5,3,4,1999,456840.0,No
38,No,travel rarely,395.0,Sales,9,3,Marketing,1,893.0,2,Male,98.0,2,1,Sales Representative,2,Unknown,2899.0,12102,0,No,19,3,4,40,1,3.0,3,3.0,2,1,2,1985,142200.0,Yes
29,Yes,travel rarely,341.0,Sales,1,3,Medical,1,896.0,2,Female,48.0,2,1,Sales Representative,3,Unknown,6463.92,23522,6,Yes,19,3,3,40,3,5.0,3,3.0,3,0,2,1994,122760.0,No
43,No,travel frequently,802.09,Research & Development,1,3,Life Sciences,1,902.0,4,Female,33.0,3,2,Healthcare Representative,4,Married,5562.0,21782,4,No,13,3,2,40,1,12.0,2,2.0,5,2,2,1980,288750.68,Yes
28,No,travel rarely,821.0,Sales,5,4,Medical,1,916.0,1,Male,98.0,3,2,Sales Executive,4,Single,6463.92,24252,1,No,14,3,2,40,0,4.0,3,3.0,4,0,2,1995,295560.0,No
20,Yes,travel rarely,500.0,Sales,2,3,Other,1,922.0,3,Female,49.0,2,1,Sales Representative,3,Single,6463.92,22052,1,No,13,3,4,40,0,2.0,3,2.0,2,0,2,2003,180000.0,Yes
47,No,Unknown,1454.0,Sales,2,4,Life Sciences,1,925.0,4,Female,65.0,2,1,Sales Representative,4,Single,6463.92,13137,1,Yes,18,3,1,40,0,3.0,3,2.0,3,1,2,1976,523440.0,Yes
28,No,Unknown,995.0,Research & Development,9,3,Medical,1,930.0,3,Female,77.0,3,1,Research Scientist,3,Divorced,2377.0,9834,5,No,18,3,2,40,1,6.0,2,3.0,2,2,2,1995,358200.0,Yes
33,No,travel rarely,1198.0,Research & Development,1,4,Other,1,939.0,3,Male,100.0,2,1,Research Scientist,1,Single,2799.0,3339,3,No,11,3,2,40,0,11.25,1,3.0,3,0,2,1990,431280.0,No
35,No,travel rarely,1219.0,Sales,48,3,Other,1,975.0,3,Female,86.0,3,2,Sales Executive,3,Unknown,6463.92,6179,1,No,16,3,2,40,0,5.0,3,3.0,5,1,0,1988,438840.0,Yes
31,Yes,Unknown,335.0,Research & Development,9,2,Medical,1,991.0,3,Male,46.0,2,1,Research Scientist,1,Single,6463.92,10322,0,Yes,22,4,1,40,0,4.0,0,3.0,3,1,2,1992,120600.0,No
33,No,travel rarely,461.0,Research & Development,13,1,Life Sciences,1,995.0,2,Female,53.0,3,1,Research Scientist,4,Single,3452.0,17241,3,No,18,3,1,40,0,5.0,4,3.0,3,0,2,1990,165960.0,No
27,No,Unknown,1134.0,Research & Development,24,4,Other,1,1001.0,24,Female,37.0,3,1,Laboratory Technician,2,Married,2811.0,12086,9,No,14,3,2,40,1,4.0,2,3.0,2,2,2,1996,408240.0,No
35,Yes,travel rarely,622.0,Research & Development,14,4,Other,1,1010.0,3,Male,39.0,2,1,Laboratory Technician,2,Divorced,6463.92,10074,1,Yes,24,4,4,40,1,5.0,2,1.0,4,0,2,1988,223920.0,No
30,Yes,Unknown,109.0,Research & Development,5,3,Other,1,1017.0,2,Female,60.0,3,1,Laboratory Technician,2,Unknown,6463.92,25725,0,No,17,3,1,40,0,4.0,3,3.0,3,1,2,1993,39240.0,Yes
48,No,travel rarely,277.0,Research & Development,6,3,Other,1,1022.0,1,Male,97.0,2,2,Healthcare Representative,3,Unknown,4240.0,13119,2,No,13,3,4,40,0,19.0,0,3.0,2,2,2,1975,99720.0,Yes
27,No,Unknown,1055.0,Research & Development,2,4,Other,1,1027.0,1,Female,47.0,3,2,Manufacturing Director,4,Unknown,4227.0,4658,0,No,18,3,2,40,1,11.25,2,2.77,3,2,2,1996,379800.0,Yes
35,No,travel rarely,802.0,Research & Development,10,3,Other,1,1028.0,2,Male,45.0,3,1,Laboratory Technician,4,Unknown,3917.0,9541,1,No,20,4,1,40,1,3.0,4,2.0,3,1,2,1988,288720.0,No
26,Yes,non travel,265.0,Sales,29,2,Medical,1,1037.0,2,Male,79.0,1,2,Sales Executive,1,Single,4969.0,21813,8,No,18,3,4,40,0,11.25,6,3.0,2,2,2,1997,95400.0,Yes
33,No,non travel,1038.0,Sales,8,1,Life Sciences,1,1044.0,2,Female,65.97,2,1,Sales Representative,4,Unknown,6463.92,21437,0,No,19,3,4,40,0,11.25,2,2.0,2,2,2,1990,373680.0,No
26,Yes,Unknown,342.0,Research & Development,2,3,Life Sciences,1,1053.0,1,Male,57.0,3,1,Research Scientist,1,Married,2042.0,15346,6,No,14,3,2,40,1,6.0,2,3.0,3,1,2,1997,123120.0,Yes
46,No,Unknown,430.0,Research & Development,47,4,Medical,1,1069.0,47,Male,40.0,3,5,Research Director,4,Unknown,6463.92,21445,9,No,17,3,4,40,2,23.0,0,3.0,2,2,2,1977,154800.0,Yes
20,Yes,Unknown,769.0,Sales,9,3,Marketing,1,1077.0,4,Female,54.0,3,1,Sales Representative,4,Single,6463.92,17205,1,Yes,14,3,2,40,0,2.0,3,3.0,2,0,2,2003,276840.0,Yes
30,No,Unknown,1176.0,Research & Development,20,3,Other,1,1084.0,20,Male,85.0,3,2,Manufacturing Director,1,Married,9957.0,9096,0,No,15,3,3,40,1,7.0,1,2.0,6,0,2,1993,423360.0,No
27,No,non travel,1277.0,Research & Development,8,5,Other,1,1094.0,1,Male,87.0,1,1,Laboratory Technician,3,Married,6463.92,5869,1,No,19,3,4,40,3,3.0,4,2.77,3,1,2,1996,459720.0,No
55,No,Unknown,1091.0,Research & Development,2,1,Other,1,1096.0,4,Male,65.0,3,3,Manufacturing Director,2,Married,6463.92,15813,3,No,18,3,2,40,1,23.0,4,3.0,3,1,2,1968,392760.0,Yes
33,No,travel rarely,654.0,Research & Development,5,3,Life Sciences,1,1099.0,4,Male,34.0,2,3,Healthcare Representative,4,Unknown,6463.92,21214,4,No,15,3,3,40,1,11.25,2,3.0,3,1,2,1990,235440.0,Yes
28,No,Unknown,895.0,Research & Development,15,2,Life Sciences,1,1102.0,1,Male,50.0,3,1,Laboratory Technician,3,Unknown,2207.0,22482,1,No,16,3,4,40,1,4.0,5,2.0,4,2,2,1995,322200.0,Yes
34,No,Unknown,618.0,Research & Development,3,1,Life Sciences,1,1103.0,1,Male,45.0,3,2,Healthcare Representative,4,Unknown,7756.0,22266,0,No,17,3,3,40,0,11.25,1,2.0,6,0,4,1989,222480.0,Yes
33,Yes,Unknown,1017.0,Research & Development,25,3,Medical,1,1108.0,1,Male,55.0,2,1,Research Scientist,2,Single,6463.92,2993,4,Yes,20,4,2,40,0,5.0,0,3.0,2,2,2,1990,366120.0,No
33,No,Unknown,970.0,Sales,7,3,Life Sciences,1,1114.0,4,Female,30.0,3,2,Sales Executive,2,Married,6463.92,13401,0,No,17,3,3,40,1,4.0,3,3.0,3,0,2,1990,349200.0,No
21,No,Unknown,984.0,Research & Development,1,1,Other,1,1131.0,4,Female,70.0,2,1,Research Scientist,2,Single,2070.0,25326,1,Yes,11,3,3,40,0,2.0,6,4.0,2,2,2,2002,354240.0,Yes
31,No,travel frequently,793.0,Sales,20,3,Other,1,1135.0,3,Male,67.0,4,1,Sales Representative,4,Married,2791.0,21981,0,No,12,3,1,40,1,3.0,4,3.0,2,2,2,1992,285480.0,Yes
34,No,Unknown,1003.0,Research & Development,2,2,Other,1,1140.0,4,Male,95.0,3,2,Manufacturing Director,3,Single,6463.92,15834,2,No,11,3,4,40,0,11.25,3,2.77,3,0,2,1989,361080.0,Yes
33,Yes,Unknown,603.0,Sales,9,4,Other,1,1157.0,1,Female,77.0,3,2,Sales Executive,1,Single,8224.0,18385,0,No,17,3,1,40,0,6.0,3,3.0,5,0,3,1990,217080.0,No
31,Yes,Unknown,874.0,Research & Development,15,3,Medical,1,1160.0,3,Male,72.0,3,1,Laboratory Technician,3,Unknown,2610.0,6233,1,No,12,3,3,40,1,11.25,5,2.0,2,2,2,1992,314640.0,Yes
37,No,travel rarely,367.0,Research & Development,25,2,Other,1,1161.0,3,Female,52.0,2,2,Healthcare Representative,4,Unknown,5731.0,17171,7,No,13,3,3,40,2,9.0,2,3.0,6,1,3,1986,132120.0,Yes
27,No,travel rarely,199.0,Research & Development,6,3,Other,1,1162.0,4,Male,55.0,2,1,Research Scientist,3,Married,2539.0,7950,1,No,13,3,3,40,1,4.0,0,3.0,4,2,2,1996,71640.0,Yes
35,No,travel frequently,802.09,Research & Development,4,4,Other,1,1185.0,4,Male,65.97,2,1,Laboratory Technician,4,Married,2376.0,26537,1,No,13,3,2,40,1,2.0,2,4.0,2,2,2,1988,288750.68,Yes
45,No,Unknown,1457.0,Research & Development,7,3,Medical,1,1195.0,1,Female,83.0,3,1,Research Scientist,3,Unknown,6463.92,20100,4,Yes,19,3,3,40,1,11.25,2,2.77,3,0,2,1978,524520.0,Yes
46,No,Unknown,1450.0,Research & Development,15,2,Life Sciences,1,1217.0,4,Male,52.0,3,5,Research Director,2,Unknown,19081.0,10849,5,No,11,3,1,40,1,25.0,2,3.0,4,0,3,1977,522000.0,Yes
32,No,Unknown,116.0,Research & Development,13,3,Other,1,1234.0,3,Female,77.0,2,1,Laboratory Technician,2,Married,2743.0,7331,1,No,20,4,3,40,1,2.0,2,3.0,2,2,2,1991,41760.0,Yes
28,No,Unknown,791.0,Research & Development,1,4,Medical,1,1286.0,4,Male,44.0,3,1,Laboratory Technician,3,Single,6463.92,6842,0,Yes,11,3,3,40,0,11.25,2,2.0,4,0,2,1995,284760.0,No
35,No,travel rarely,735.0,Research & Development,6,1,Life Sciences,1,1291.0,3,Male,66.0,3,1,Research Scientist,3,Married,6463.92,6020,0,Yes,14,3,4,40,0,4.0,3,3.0,3,2,2,1988,264600.0,No
28,No,travel rarely,640.0,Research & Development,1,3,Technical Degree,1,1301.0,4,Male,84.0,3,1,Research Scientist,1,Single,2080.0,4732,2,No,11,3,2,40,0,5.0,2,2.0,3,1,2,1995,230400.0,No
25,No,Unknown,266.0,Research & Development,1,3,Medical,1,1303.0,4,Female,40.0,3,1,Research Scientist,2,Single,2096.0,18830,1,No,18,3,4,40,0,11.25,3,2.0,2,2,1,1998,95760.0,No
58,No,Unknown,848.0,Research & Development,23,4,Life Sciences,1,1308.0,1,Male,88.0,3,1,Research Scientist,3,Unknown,6463.92,26076,1,No,12,3,4,40,2,11.25,3,3.0,2,2,2,1965,305280.0,Yes
30,No,travel rarely,1138.0,Research & Development,6,3,Technical Degree,1,1311.0,1,Female,48.0,2,2,Laboratory Technician,4,Married,4627.0,23631,0,No,12,3,1,40,1,10.0,6,3.0,9,6,7,1993,409680.0,Yes
50,No,Unknown,802.09,Research & Development,46,3,Life Sciences,1,1317.0,46,Female,43.0,3,4,Research Director,1,Married,6463.92,22422,4,No,11,3,2,40,0,11.25,2,2.77,3,1,2,1973,288750.68,Yes
41,No,Unknown,256.0,Sales,10,2,Medical,1,1329.0,3,Male,40.0,1,2,Sales Executive,2,Single,6463.92,22074,1,No,13,3,1,40,0,19.0,4,3.0,19,11,9,1982,92160.0,Yes
31,Yes,Unknown,802.09,Sales,1,3,Other,1,1331.0,4,Female,54.0,3,1,Sales Representative,2,Unknown,2302.0,8319,1,Yes,11,3,1,40,0,11.25,2,4.0,3,2,2,1992,288750.68,No
44,Yes,Unknown,935.0,Research & Development,3,3,Life Sciences,1,1333.0,1,Male,89.0,3,1,Laboratory Technician,1,Unknown,6463.92,14669,4,No,12,3,3,40,0,10.0,4,4.0,3,1,2,1979,336600.0,Yes
25,No,travel rarely,882.0,Research & Development,19,1,Medical,1,1358.0,4,Male,67.0,3,1,Laboratory Technician,4,Married,6463.92,9075,3,No,11,3,3,40,3,11.25,6,2.0,3,1,2,1998,317520.0,No
40,No,travel rarely,329.0,Research & Development,1,4,Life Sciences,1,1361.0,2,Male,88.0,3,1,Laboratory Technician,2,Unknown,6463.92,6762,3,No,22,4,3,40,1,7.0,3,3.0,4,0,3,1983,118440.0,Yes
27,No,travel frequently,793.0,Sales,2,1,Life Sciences,1,1371.0,4,Male,43.0,1,2,Sales Executive,4,Single,5071.0,20392,3,No,20,4,2,40,0,11.25,3,3.0,6,0,0,1996,285480.0,No
35,Yes,Unknown,662.0,Sales,18,4,Marketing,1,1380.0,4,Female,67.0,3,2,Sales Executive,3,Married,6463.92,23288,0,No,18,3,3,40,1,5.0,0,2.0,4,3,2,1988,238320.0,Yes
31,Yes,Unknown,802.09,Research & Development,22,4,Other,1,1389.0,4,Male,98.0,3,2,Manufacturing Director,3,Married,6463.92,21057,1,No,15,3,4,40,2,10.0,3,2.0,10,6,7,1992,288750.68,Yes
41,No,Unknown,1200.0,Research & Development,22,3,Other,1,1392.0,4,Female,75.0,3,2,Research Scientist,4,Unknown,5467.0,13953,3,No,14,3,1,40,2,12.0,4,2.0,6,3,3,1982,432000.0,No
32,No,Unknown,499.0,Sales,2,1,Marketing,1,1396.0,3,Male,36.0,3,2,Sales Executive,2,Married,6463.92,20497,0,Yes,13,3,1,40,3,4.0,3,2.0,3,1,2,1991,179640.0,Yes
27,No,Unknown,802.09,Sales,10,3,Marketing,1,1403.0,4,Female,98.0,2,2,Sales Executive,4,Married,5769.0,7100,1,Yes,11,3,4,40,0,11.25,3,3.0,6,4,4,1996,288750.68,Yes
27,Yes,travel rarely,802.09,Research & Development,22,4,Life Sciences,1,1405.0,4,Female,51.0,3,1,Research Scientist,3,Single,2394.0,25681,1,Yes,13,3,4,40,0,8.0,2,3.0,8,7,7,1996,288750.68,Yes
37,No,Unknown,1462.0,Research & Development,11,3,Medical,1,1411.0,1,Female,94.0,3,1,Laboratory Technician,3,Single,3629.0,19106,4,No,18,3,1,40,0,8.0,6,3.0,3,0,2,1986,526320.0,Yes
35,No,travel frequently,200.0,Research & Development,18,2,Life Sciences,1,1412.0,3,Male,60.0,3,3,Manufacturing Director,4,Unknown,9362.0,19944,2,No,11,3,3,40,0,10.0,2,3.0,2,2,2,1988,72000.0,Yes
25,No,Unknown,949.0,Research & Development,1,3,Other,1,1415.0,1,Male,81.0,3,1,Laboratory Technician,4,Unknown,3229.0,4910,4,No,11,3,2,40,1,7.0,2,2.0,3,0,2,1998,341640.0,Yes
30,No,Unknown,802.09,Sales,7,4,Marketing,1,1428.0,4,Female,73.0,3,2,Sales Executive,1,Divorced,6463.92,12761,7,No,14,3,2,40,2,11.25,3,3.0,3,0,2,1993,288750.68,Yes
36,No,Unknown,329.0,Sales,16,4,Marketing,1,1436.0,3,Female,98.0,2,2,Sales Executive,1,Unknown,5647.0,13494,4,No,13,3,1,40,2,11.0,3,2.0,3,0,2,1987,118440.0,No
25,Yes,travel rarely,383.0,Sales,9,2,Other,1,1439.0,1,Male,68.0,2,1,Sales Representative,1,Unknown,4400.0,15182,3,No,12,3,1,40,0,6.0,2,3.0,3,2,2,1998,137880.0,Yes
56,No,Unknown,1255.0,Research & Development,1,2,Life Sciences,1,1441.0,1,Female,90.0,3,1,Research Scientist,1,Unknown,2066.0,10494,2,No,22,4,4,40,1,5.0,3,4.0,3,1,0,1967,451800.0,Yes
41,No,Unknown,802.09,Research & Development,5,5,Medical,1,1448.0,2,Male,90.0,4,1,Research Scientist,3,Unknown,6463.92,5561,2,No,12,3,1,40,0,7.0,5,2.77,4,0,3,1982,288750.68,Yes
31,Yes,travel frequently,523.0,Research & Development,2,3,Life Sciences,1,1464.0,2,Male,94.0,3,1,Laboratory Technician,4,Unknown,6463.92,21081,6,No,13,3,3,40,1,7.0,2,1.0,2,2,2,1992,188280.0,Yes
48,No,Unknown,1221.0,Sales,7,3,Marketing,1,1466.0,3,Male,96.0,3,2,Sales Executive,1,Divorced,5486.0,24795,4,No,11,3,1,40,3,11.25,3,3.0,2,2,2,1975,439560.0,No
34,Yes,Unknown,1107.0,Research & Development,9,4,Other,1,1467.0,1,Female,52.0,3,1,Human Resources,3,Married,6463.92,3072,1,No,15,3,4,40,0,2.0,0,3.0,2,2,2,1989,398520.0,No
44,No,Unknown,981.0,Research & Development,5,3,Life Sciences,1,1471.0,3,Male,90.0,2,1,Laboratory Technician,3,Single,3162.0,7973,3,No,14,3,4,40,0,7.0,5,3.0,5,0,3,1979,353160.0,No
49,No,travel rarely,1495.0,Research & Development,5,4,Other,1,1473.0,1,Male,96.0,3,2,Healthcare Representative,3,Married,6651.0,21534,2,No,14,3,2,40,1,20.0,0,2.0,3,1,2,1974,538200.0,Yes
44,No,Unknown,1467.0,Research & Development,20,3,Life Sciences,1,1475.0,4,Male,49.0,3,1,Research Scientist,2,Unknown,3420.0,21158,1,No,13,3,3,40,0,6.0,3,2.0,5,1,3,1979,528120.0,No
28,Yes,Unknown,1496.0,Sales,1,3,Other,1,1486.0,1,Male,92.0,3,1,Sales Representative,3,Married,2909.0,15747,3,No,15,3,4,40,1,5.0,3,4.0,3,1,2,1995,538560.0,No
28,No,travel frequently,467.0,Sales,7,3,Life Sciences,1,1507.0,3,Male,55.0,3,2,Sales Executive,1,Single,4898.0,11827,0,No,14,3,4,40,0,5.0,5,3.0,4,1,3,1995,168120.0,Yes
49,No,travel rarely,271.0,Research & Development,45,2,Medical,1,1509.0,45,Female,43.0,2,2,Laboratory Technician,1,Married,6463.92,23070,4,No,25,4,1,40,1,10.0,3,3.0,3,1,2,1974,97560.0,Yes
29,No,travel frequently,410.0,Research & Development,2,1,Life Sciences,1,1513.0,4,Female,97.0,3,1,Laboratory Technician,2,Unknown,3180.0,4668,0,No,13,3,3,40,3,11.25,3,3.0,3,0,2,1994,147600.0,No
32,No,Unknown,495.0,Research & Development,10,3,Other,1,1516.0,3,Male,64.0,3,3,Manager,4,Unknown,11244.0,21072,2,No,25,3,2,40,0,10.0,5,4.0,5,0,0,1991,178200.0,Yes
31,Yes,travel frequently,561.0,Research & Development,3,3,Life Sciences,1,1537.0,4,Female,33.0,3,1,Research Scientist,3,Unknown,6463.92,4156,1,No,12,3,1,40,0,7.0,2,2.77,7,7,7,1992,201960.0,Yes
40,No,Unknown,1142.0,Research & Development,43,2,Life Sciences,1,1552.0,4,Male,72.0,3,2,Healthcare Representative,4,Divorced,4069.0,8841,3,No,18,3,3,40,0,8.0,2,3.0,2,2,2,1983,411120.0,No
33,No,Unknown,1242.0,Sales,8,4,Life Sciences,1,1560.0,1,Male,46.0,3,2,Sales Executive,1,Unknown,6392.0,10589,2,No,13,3,4,40,1,11.25,6,1.0,2,2,2,1990,447120.0,No
30,No,Unknown,1288.0,Sales,14,4,Other,1,1568.0,14,Male,33.0,3,3,Sales Executive,2,Married,6463.92,17799,3,No,12,3,2,40,1,9.0,3,3.0,4,1,3,1993,463680.0,Yes
38,Yes,travel rarely,903.0,Research & Development,2,3,Medical,1,1573.0,3,Male,81.0,3,2,Manufacturing Director,2,Married,4855.0,7653,4,No,11,3,1,40,2,11.25,2,3.0,5,1,4,1985,325080.0,No
