age,attrition,business_travel,daily_rate,department,distance_from_home,education,education_field,employee_count,employee_number,environment_satisfaction,gender,hourly_rate,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income,monthly_rate,num_companies_worked,over18,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,training_times_last_year,work_life_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,year_birth,salary,remote_work
42,No,travel rarely,544.0,Research & Development,2,1,Other,1,470.0,3,0,52,3,1,Human Resources,3,Divorced,2696.0,24017.0,0,Yes,Yes,11,3.0,3,,1,4.0,5,3.0,3,1,0,1981,1000000000.0,No
30,No,Unknown,641.0,Sales,25,2,Other,1,475.0,4,1,85,3,2,Sales Executive,3,Unknown,,6069.0,7,Yes,No,12,3.0,2,,1,4.0,2,4.0,2,2,2,1993,1000000000.0,No
21,Yes,Unknown,756.0,Sales,31,1,Other,1,478.0,1,1,99,2,1,Sales Representative,2,Single,2174.0,9150.0,1,Yes,No,11,3.0,3,,0,3.0,3,3.0,3,1,2,2002,1000000000.0,Yes
57,No,travel rarely,593.0,Research & Development,1,4,Medical,1,482.0,4,0,88,3,2,Healthcare Representative,3,Unknown,6755.0,2967.0,2,Yes,No,11,3.0,3,,0,,2,3.0,3,1,2,1966,1000000000.0,Yes
29,No,Unknown,1283.0,Research & Development,17,3,Other,1,495.0,17,0,54,3,1,Research Scientist,4,Unknown,,18168.0,9,Yes,No,16,,4,,0,6.0,4,3.0,3,1,2,1994,1000000000.0,No
36,No,travel rarely,329.0,Research & Development,2,3,Other,1,501.0,4,1,96,3,1,Research Scientist,3,Married,2543.0,11868.0,4,Yes,No,13,3.0,2,,1,,3,3.0,2,2,2,1987,1000000000.0,Yes
34,Yes,non travel,1362.0,Sales,19,3,Marketing,1,502.0,1,0,67,4,2,Sales Executive,4,Unknown,5304.0,4652.0,8,Yes,Yes,13,3.0,2,,0,,3,2.0,5,0,4,1989,1000000000.0,Yes
24,No,Unknown,1371.0,Sales,10,4,Marketing,1,507.0,4,1,77,3,2,Sales Executive,3,Divorced,,5915.0,1,Yes,Yes,12,3.0,4,,1,,2,4.0,5,0,3,1999,1000000000.0,Yes
42,No,Unknown,201.0,Research & Development,1,4,Other,1,517.0,2,1,Not Available,3,1,Laboratory Technician,1,Unknown,,20490.0,3,Yes,No,16,3.0,2,80.0,1,8.0,5,3.0,5,1,2,1981,1000000000.0,Yes
54,No,Unknown,821.0,Research & Development,5,2,Medical,1,522.0,1,0,86,3,5,Research Director,1,Married,19406.0,8509.0,4,Yes,No,11,3.0,3,80.0,1,24.0,4,2.0,4,1,2,1969,1000000000.0,No
34,No,Unknown,1381.0,Sales,4,4,Other,1,523.0,3,1,72,3,2,Sales Executive,3,Married,6538.0,12740.0,9,Yes,No,15,3.0,1,,1,,3,3.0,3,1,2,1989,1000000000.0,Yes
43,No,Unknown,313.0,Research & Development,21,3,Other,1,525.0,4,0,61,3,1,Laboratory Technician,4,Unknown,2258.0,15238.0,7,Yes,No,20,4.0,1,80.0,1,,1,3.0,3,1,2,1980,1000000000.0,Yes
43,No,travel rarely,1473.0,Research & Development,8,4,Other,1,526.0,3,1,74,3,2,Healthcare Representative,3,Unknown,,2227.0,4,Yes,Yes,14,3.0,4,,0,,3,3.0,5,0,2,1980,1000000000.0,Yes
31,No,travel rarely,329.0,Research & Development,1,2,Other,1,530.0,4,0,98,2,1,Laboratory Technician,1,Married,2218.0,16193.0,1,Yes,No,12,3.0,3,80.0,1,4.0,3,,4,3,2,1992,1000000000.0,No
45,No,Unknown,192.0,Research & Development,10,2,Life Sciences,1,544.0,1,0,69,3,1,Research Scientist,4,Married,2654.0,9655.0,3,Yes,No,21,,4,,2,8.0,3,2.0,2,0,2,1978,1000000000.0,Yes
34,Yes,travel frequently,296.0,Sales,6,2,Other,1,555.0,4,1,33,1,1,Sales Representative,3,Unknown,,12253.0,0,Yes,No,16,3.0,4,,1,3.0,3,2.0,2,1,0,1989,1000000000.0,Yes
29,No,Unknown,986.0,Research & Development,3,4,Other,1,564.0,2,0,93,2,3,Research Director,3,Unknown,11935.0,21526.0,1,Yes,No,18,3.0,3,,0,,2,3.0,10,0,7,1994,1000000000.0,Yes
46,No,Unknown,1125.0,Sales,10,3,Marketing,1,580.0,3,1,94,2,3,Sales Executive,4,Unknown,,11563.0,2,Yes,No,19,3.0,3,80.0,1,15.0,3,3.0,3,1,2,1977,1000000000.0,No
30,No,travel rarely,413.0,Sales,7,1,Marketing,1,585.0,4,0,57,3,1,Sales Representative,2,Single,,18398.0,0,Yes,No,14,3.0,1,80.0,0,,3,3.0,3,1,2,1993,1000000000.0,Yes
42,No,Unknown,1474.0,Research & Development,5,2,Other,1,591.0,2,0,97,3,1,Laboratory Technician,3,Married,,9260.0,4,Yes,No,17,3.0,4,,1,,4,,2,2,0,1981,1000000000.0,Yes
22,Yes,Unknown,1368.0,Research & Development,25,1,Technical Degree,1,593.0,3,0,99,2,1,Laboratory Technician,3,Single,3894.0,9129.0,5,Yes,No,16,3.0,3,,0,4.0,3,3.0,2,1,2,2001,1000000000.0,Yes
29,No,travel rarely,232.0,Research & Development,19,3,Technical Degree,1,611.0,4,0,34,3,2,Manufacturing Director,4,Divorced,4262.0,22645.0,4,Yes,No,12,3.0,2,,2,8.0,2,4.0,3,1,2,1994,1000000000.0,Yes
46,No,travel frequently,1034.0,Research & Development,18,1,Medical,1,624.0,1,1,86,3,3,Healthcare Representative,3,Married,10527.0,8984.0,5,Yes,No,11,3.0,4,,0,,3,2.0,2,1,2,1977,1000000000.0,Yes
32,Yes,Unknown,1474.0,Sales,11,4,Other,1,631.0,4,0,Not Available,4,2,Sales Executive,3,Unknown,,23914.0,8,Yes,No,12,3.0,4,80.0,0,,2,3.0,4,1,2,1991,1000000000.0,Yes
24,No,Unknown,802.0852348993288,Sales,24,3,Medical,1,632.0,4,0,38,3,1,Sales Representative,4,Unknown,2400.0,5530.0,0,Yes,No,13,3.0,3,,2,3.0,3,3.0,2,2,1,1999,1000000000.0,No
35,No,travel rarely,538.0,Research & Development,25,2,Other,1,652.0,1,0,54,2,2,Laboratory Technician,4,Single,3681.0,14004.0,4,Yes,No,14,3.0,4,,0,,3,3.0,3,0,2,1988,1000000000.0,No
42,No,Unknown,622.0,Research & Development,2,4,Life Sciences,1,659.0,3,1,81,3,2,Healthcare Representative,4,Married,,5718.0,1,Yes,No,13,3.0,2,,2,10.0,4,3.0,10,2,2,1981,1000000000.0,Yes
48,No,travel rarely,1236.0,Research & Development,1,4,Other,1,664.0,4,1,40,2,4,Manager,1,Married,,17997.0,7,Yes,No,11,3.0,1,,1,21.0,3,1.0,3,0,2,1975,1000000000.0,Yes
44,No,travel rarely,1112.0,Research & Development,1,4,Other,1,665.0,1,1,50,2,2,Human Resources,3,Unknown,,26894.0,4,Yes,No,11,,2,,0,10.0,1,4.0,2,0,2,1979,1000000000.0,Yes
34,No,Unknown,204.0,Sales,14,3,Other,1,666.0,3,1,31,3,1,Sales Representative,3,Unknown,,2912.0,1,Yes,Yes,18,3.0,4,,2,8.0,3,3.0,8,0,6,1989,1000000000.0,Yes
44,No,travel rarely,1315.0,Research & Development,3,4,Other,1,671.0,4,0,35,3,5,Manager,4,Unknown,19513.0,9358.0,4,Yes,No,12,3.0,1,,1,26.0,2,4.0,2,0,1,1979,1000000000.0,Yes
22,No,travel rarely,802.0852348993288,Research & Development,6,1,Medical,1,675.0,1,0,69,3,1,Research Scientist,3,Married,,12145.0,0,Yes,No,20,4.0,4,80.0,0,,3,3.0,2,2,2,2001,1000000000.0,Yes
26,No,travel rarely,991.0,Research & Development,6,3,Other,1,686.0,3,1,71,3,1,Laboratory Technician,4,Unknown,2659.0,17759.0,1,Yes,Yes,13,,3,,1,,2,3.0,3,0,2,1997,1000000000.0,No
36,No,Unknown,913.0,Research & Development,9,2,Medical,1,699.0,2,0,48,2,2,Manufacturing Director,2,Unknown,8847.0,13934.0,2,Yes,Yes,11,3.0,3,,1,13.0,2,3.0,3,0,2,1987,1000000000.0,Yes
23,No,travel rarely,885.0,Research & Development,4,3,Other,1,705.0,1,0,58,4,1,Research Scientist,1,Unknown,,8544.0,2,Yes,No,16,3.0,1,,1,5.0,3,4.0,3,0,2,2000,1000000000.0,No
25,No,Unknown,810.0,Sales,8,3,Life Sciences,1,707.0,4,0,57,4,2,Sales Executive,2,Unknown,4851.0,15678.0,0,Yes,No,22,4.0,3,,1,4.0,4,3.0,3,1,2,1998,1000000000.0,No
48,No,Unknown,817.0,Sales,14,1,Other,1,712.0,14,0,56,4,2,Sales Executive,2,Married,8120.0,18597.0,3,Yes,No,12,3.0,4,,0,,3,3.0,2,2,2,1975,1000000000.0,Yes
60,No,travel rarely,1179.0,Sales,16,4,Other,1,732.0,1,0,84,3,2,Sales Executive,1,Single,5405.0,11924.0,8,Yes,No,14,3.0,4,80.0,0,10.0,1,3.0,2,2,2,1963,1000000000.0,No
50,No,Unknown,316.0,Sales,8,4,Marketing,1,738.0,4,0,54,3,1,Sales Representative,2,Married,,9983.0,7,Yes,No,15,3.0,4,,1,4.0,2,3.0,2,2,2,1973,1000000000.0,Yes
44,No,non travel,381.0,Research & Development,24,3,Other,1,744.0,1,0,49,1,1,Laboratory Technician,3,Single,3708.0,2104.0,2,Yes,No,14,3.0,3,,0,9.0,5,3.0,5,1,4,1979,1000000000.0,No
47,No,travel frequently,217.0,Sales,3,3,Other,1,746.0,4,1,49,3,4,Sales Executive,3,Divorced,13770.0,10225.0,9,Yes,Yes,12,3.0,4,,2,28.0,2,2.0,22,11,13,1976,1000000000.0,Yes
42,Yes,Unknown,933.0,Research & Development,19,3,Other,1,752.0,3,0,57,4,1,Research Scientist,3,Divorced,,20366.0,6,Yes,No,12,3.0,4,,0,,2,3.0,2,2,2,1981,1000000000.0,Yes
43,No,travel frequently,775.0,Sales,15,3,Life Sciences,1,754.0,4,0,47,2,2,Sales Executive,4,Married,,23683.0,3,Yes,No,18,,3,,1,7.0,5,3.0,2,2,2,1980,1000000000.0,Yes
53,No,Unknown,346.0,Research & Development,6,3,Other,1,769.0,4,0,86,3,2,Laboratory Technician,4,Single,2450.0,10919.0,2,Yes,No,17,3.0,4,,0,19.0,4,3.0,2,2,2,1970,1000000000.0,No
26,No,travel frequently,575.0,Research & Development,1,2,Life Sciences,1,792.0,1,1,71,1,1,Laboratory Technician,4,Unknown,,5288.0,3,Yes,No,14,3.0,1,80.0,1,,2,3.0,2,2,0,1997,1000000000.0,Yes
34,No,travel rarely,182.0,Research & Development,1,4,Other,1,797.0,2,1,72,4,1,Research Scientist,4,Single,,13551.0,2,Yes,No,16,3.0,3,80.0,0,,2,3.0,4,1,3,1989,1000000000.0,No
27,No,Unknown,829.0,Sales,8,1,Marketing,1,800.0,3,0,84,3,2,Sales Executive,4,Married,4342.0,24008.0,0,Yes,No,19,3.0,2,,1,5.0,3,3.0,4,1,1,1996,1000000000.0,Yes
30,No,travel rarely,921.0,Research & Development,18,3,Other,1,806.0,4,0,38,1,1,Laboratory Technician,3,Married,,24375.0,3,Yes,No,21,,3,,2,7.0,2,3.0,2,0,2,1993,1000000000.0,Yes
52,No,travel rarely,1325.0,Research & Development,25,4,Life Sciences,1,813.0,25,1,82,3,2,Laboratory Technician,3,Unknown,3149.0,21821.0,8,Yes,No,20,4.0,2,80.0,1,9.0,3,3.0,5,1,4,1971,1000000000.0,Yes
33,Yes,travel rarely,118.0,Sales,16,3,Marketing,1,819.0,1,1,69,3,2,Sales Executive,1,Single,5324.0,26507.0,5,Yes,No,15,3.0,3,,0,,3,3.0,3,0,2,1990,1000000000.0,No
34,No,travel frequently,702.0,Research & Development,16,4,Other,1,838.0,3,1,100,2,1,Research Scientist,4,Single,2553.0,8306.0,1,Yes,No,16,3.0,3,80.0,0,6.0,3,3.0,5,1,3,1989,1000000000.0,Yes
34,No,Unknown,829.0,Research & Development,3,2,Other,1,847.0,3,0,Not Available,3,1,Human Resources,4,Unknown,,2243.0,0,Yes,No,19,3.0,3,,1,4.0,1,1.0,3,0,2,1989,1000000000.0,No
44,No,travel rarely,625.0,Research & Development,4,3,Other,1,852.0,4,0,50,3,2,Healthcare Representative,2,Single,5933.0,5197.0,9,Yes,No,12,3.0,4,80.0,0,10.0,2,2.0,5,2,3,1979,1000000000.0,Yes
32,No,Unknown,802.0852348993288,Sales,13,4,Life Sciences,1,859.0,2,0,73,3,2,Sales Executive,4,Divorced,4403.0,9250.0,2,Yes,No,11,3.0,3,80.0,1,8.0,3,2.0,5,0,3,1991,1000000000.0,Yes
22,No,Unknown,802.0852348993288,Research & Development,1,2,Life Sciences,1,872.0,4,0,Not Available,2,2,Manufacturing Director,4,Unknown,,19146.0,6,Yes,No,22,4.0,1,,2,4.0,2,1.0,2,2,2,2001,1000000000.0,No
44,No,travel rarely,986.0,Research & Development,8,4,Life Sciences,1,874.0,1,0,62,4,1,Laboratory Technician,4,Unknown,,5044.0,2,Yes,Yes,24,4.0,3,,1,10.0,2,2.0,3,0,2,1979,1000000000.0,No
35,Yes,travel frequently,802.0852348993288,Research & Development,25,4,Life Sciences,1,881.0,4,1,96,3,1,Research Scientist,2,Divorced,2022.0,16612.0,1,Yes,No,19,3.0,1,,1,10.0,3,2.0,10,7,8,1988,1000000000.0,Yes
25,No,Unknown,583.0,Sales,4,1,Other,1,885.0,3,0,87,2,2,Sales Executive,1,Unknown,4256.0,18154.0,1,Yes,No,12,3.0,1,,0,5.0,1,4.0,5,0,3,1998,1000000000.0,No
24,No,non travel,1269.0,Research & Development,19,1,Life Sciences,1,888.0,1,0,Not Available,2,1,Laboratory Technician,4,Unknown,,10778.0,0,Yes,No,17,3.0,4,,0,,2,2.0,5,3,4,1999,1000000000.0,No
38,No,travel rarely,395.0,Sales,9,3,Marketing,1,893.0,2,0,98,2,1,Sales Representative,2,Unknown,2899.0,12102.0,0,Yes,No,19,3.0,4,80.0,1,3.0,3,3.0,2,1,2,1985,1000000000.0,Yes
29,Yes,travel rarely,341.0,Sales,1,3,Medical,1,896.0,2,1,48,2,1,Sales Representative,3,Unknown,,23522.0,6,Yes,Yes,19,3.0,3,80.0,3,5.0,3,3.0,3,0,2,1994,1000000000.0,No
43,No,travel frequently,802.0852348993288,Research & Development,1,3,Life Sciences,1,902.0,4,1,33,3,2,Healthcare Representative,4,Married,5562.0,21782.0,4,Yes,No,13,3.0,2,80.0,1,12.0,2,2.0,5,2,2,1980,1000000000.0,Yes
28,No,travel rarely,821.0,Sales,5,4,Medical,1,916.0,1,0,98,3,2,Sales Executive,4,Single,,24252.0,1,Yes,No,14,3.0,2,80.0,0,4.0,3,3.0,4,0,2,1995,1000000000.0,No
20,Yes,travel rarely,500.0,Sales,2,3,Other,1,922.0,3,1,49,2,1,Sales Representative,3,Single,,22052.0,1,Yes,No,13,3.0,4,,0,2.0,3,2.0,2,0,2,2003,1000000000.0,Yes
47,No,Unknown,1454.0,Sales,2,4,Life Sciences,1,925.0,4,1,65,2,1,Sales Representative,4,Single,,13137.0,1,Yes,Yes,18,3.0,1,,0,3.0,3,2.0,3,1,2,1976,1000000000.0,Yes
28,No,Unknown,995.0,Research & Development,9,3,Medical,1,930.0,3,1,77,3,1,Research Scientist,3,Divorced,2377.0,9834.0,5,Yes,No,18,3.0,2,,1,6.0,2,3.0,2,2,2,1995,1000000000.0,Yes
33,No,travel rarely,1198.0,Research & Development,1,4,Other,1,939.0,3,0,100,2,1,Research Scientist,1,Single,2799.0,3339.0,3,Yes,No,11,3.0,2,,0,,1,3.0,3,0,2,1990,1000000000.0,No
35,No,travel rarely,1219.0,Sales,48,3,Other,1,975.0,3,1,86,3,2,Sales Executive,3,Unknown,,6179.0,1,Yes,No,16,3.0,2,,0,5.0,3,3.0,5,1,0,1988,1000000000.0,Yes
31,Yes,Unknown,335.0,Research & Development,9,2,Medical,1,991.0,3,0,46,2,1,Research Scientist,1,Single,,10322.0,0,Yes,Yes,22,4.0,1,,0,4.0,0,3.0,3,1,2,1992,1000000000.0,No
33,No,travel rarely,461.0,Research & Development,13,1,Life Sciences,1,995.0,2,1,53,3,1,Research Scientist,4,Single,3452.0,17241.0,3,Yes,No,18,3.0,1,,0,5.0,4,3.0,3,0,2,1990,1000000000.0,No
27,No,Unknown,1134.0,Research & Development,24,4,Other,1,1001.0,24,1,37,3,1,Laboratory Technician,2,Married,2811.0,12086.0,9,Yes,No,14,3.0,2,,1,4.0,2,3.0,2,2,2,1996,1000000000.0,No
35,Yes,travel rarely,622.0,Research & Development,14,4,Other,1,1010.0,3,0,39,2,1,Laboratory Technician,2,Divorced,,10074.0,1,Yes,Yes,24,4.0,4,80.0,1,5.0,2,1.0,4,0,2,1988,1000000000.0,No
30,Yes,Unknown,109.0,Research & Development,5,3,Other,1,1017.0,2,1,60,3,1,Laboratory Technician,2,Unknown,,25725.0,0,Yes,No,17,3.0,1,,0,4.0,3,3.0,3,1,2,1993,1000000000.0,Yes
48,No,travel rarely,277.0,Research & Development,6,3,Other,1,1022.0,1,0,97,2,2,Healthcare Representative,3,Unknown,4240.0,13119.0,2,Yes,No,13,3.0,4,,0,19.0,0,3.0,2,2,2,1975,1000000000.0,Yes
27,No,Unknown,1055.0,Research & Development,2,4,Other,1,1027.0,1,1,47,3,2,Manufacturing Director,4,Unknown,4227.0,4658.0,0,Yes,No,18,3.0,2,,1,,2,,3,2,2,1996,1000000000.0,Yes
35,No,travel rarely,802.0,Research & Development,10,3,Other,1,1028.0,2,0,45,3,1,Laboratory Technician,4,Unknown,3917.0,9541.0,1,Yes,No,20,4.0,1,,1,3.0,4,2.0,3,1,2,1988,1000000000.0,No
26,Yes,non travel,265.0,Sales,29,2,Medical,1,1037.0,2,0,79,1,2,Sales Executive,1,Single,4969.0,21813.0,8,Yes,No,18,3.0,4,80.0,0,,6,3.0,2,2,2,1997,1000000000.0,Yes
33,No,non travel,1038.0,Sales,8,1,Life Sciences,1,1044.0,2,1,Not Available,2,1,Sales Representative,4,Unknown,,21437.0,0,Yes,No,19,3.0,4,,0,,2,2.0,2,2,2,1990,1000000000.0,No
26,Yes,Unknown,342.0,Research & Development,2,3,Life Sciences,1,1053.0,1,0,57,3,1,Research Scientist,1,Married,2042.0,15346.0,6,Yes,No,14,3.0,2,,1,6.0,2,3.0,3,1,2,1997,1000000000.0,Yes
46,No,Unknown,430.0,Research & Development,47,4,Medical,1,1069.0,47,0,40,3,5,Research Director,4,Unknown,,21445.0,9,Yes,No,17,3.0,4,80.0,2,23.0,0,3.0,2,2,2,1977,1000000000.0,Yes
20,Yes,Unknown,769.0,Sales,9,3,Marketing,1,1077.0,4,1,54,3,1,Sales Representative,4,Single,,17205.0,1,Yes,Yes,14,3.0,2,80.0,0,2.0,3,3.0,2,0,2,2003,1000000000.0,Yes
30,No,Unknown,1176.0,Research & Development,20,3,Other,1,1084.0,20,0,85,3,2,Manufacturing Director,1,Married,9957.0,9096.0,0,Yes,No,15,3.0,3,,1,7.0,1,2.0,6,0,2,1993,1000000000.0,No
27,No,non travel,1277.0,Research & Development,8,5,Other,1,1094.0,1,0,87,1,1,Laboratory Technician,3,Married,,5869.0,1,Yes,No,19,3.0,4,80.0,3,3.0,4,,3,1,2,1996,1000000000.0,No
55,No,Unknown,1091.0,Research & Development,2,1,Other,1,1096.0,4,0,65,3,3,Manufacturing Director,2,Married,,15813.0,3,Yes,No,18,3.0,2,,1,23.0,4,3.0,3,1,2,1968,1000000000.0,Yes
33,No,travel rarely,654.0,Research & Development,5,3,Life Sciences,1,1099.0,4,0,34,2,3,Healthcare Representative,4,Unknown,,21214.0,4,Yes,No,15,3.0,3,,1,,2,3.0,3,1,2,1990,1000000000.0,Yes
28,No,Unknown,895.0,Research & Development,15,2,Life Sciences,1,1102.0,1,0,50,3,1,Laboratory Technician,3,Unknown,2207.0,22482.0,1,Yes,No,16,3.0,4,,1,4.0,5,2.0,4,2,2,1995,1000000000.0,Yes
34,No,Unknown,618.0,Research & Development,3,1,Life Sciences,1,1103.0,1,0,45,3,2,Healthcare Representative,4,Unknown,7756.0,22266.0,0,Yes,No,17,3.0,3,,0,,1,2.0,6,0,4,1989,1000000000.0,Yes
33,Yes,Unknown,1017.0,Research & Development,25,3,Medical,1,1108.0,1,0,55,2,1,Research Scientist,2,Single,,2993.0,4,Yes,Yes,20,4.0,2,,0,5.0,0,3.0,2,2,2,1990,1000000000.0,No
33,No,Unknown,970.0,Sales,7,3,Life Sciences,1,1114.0,4,1,30,3,2,Sales Executive,2,Married,,13401.0,0,Yes,No,17,3.0,3,80.0,1,4.0,3,3.0,3,0,2,1990,1000000000.0,No
21,No,Unknown,984.0,Research & Development,1,1,Other,1,1131.0,4,1,70,2,1,Research Scientist,2,Single,2070.0,25326.0,1,Yes,Yes,11,3.0,3,80.0,0,2.0,6,4.0,2,2,2,2002,1000000000.0,Yes
31,No,travel frequently,793.0,Sales,20,3,Other,1,1135.0,3,0,67,4,1,Sales Representative,4,Married,2791.0,21981.0,0,Yes,No,12,,1,,1,3.0,4,3.0,2,2,2,1992,1000000000.0,Yes
34,No,Unknown,1003.0,Research & Development,2,2,Other,1,1140.0,4,0,95,3,2,Manufacturing Director,3,Single,,15834.0,2,Yes,No,11,3.0,4,80.0,0,,3,,3,0,2,1989,1000000000.0,Yes
33,Yes,Unknown,603.0,Sales,9,4,Other,1,1157.0,1,1,77,3,2,Sales Executive,1,Single,8224.0,18385.0,0,Yes,No,17,3.0,1,,0,6.0,3,3.0,5,0,3,1990,1000000000.0,No
31,Yes,Unknown,874.0,Research & Development,15,3,Medical,1,1160.0,3,0,72,3,1,Laboratory Technician,3,Unknown,2610.0,6233.0,1,Yes,No,12,3.0,3,,1,,5,2.0,2,2,2,1992,1000000000.0,Yes
37,No,travel rarely,367.0,Research & Development,25,2,Other,1,1161.0,3,1,52,2,2,Healthcare Representative,4,Unknown,5731.0,17171.0,7,Yes,No,13,3.0,3,,2,9.0,2,3.0,6,1,3,1986,1000000000.0,Yes
27,No,travel rarely,199.0,Research & Development,6,3,Other,1,1162.0,4,0,55,2,1,Research Scientist,3,Married,2539.0,7950.0,1,Yes,No,13,,3,,1,4.0,0,3.0,4,2,2,1996,1000000000.0,Yes
35,No,travel frequently,802.0852348993288,Research & Development,4,4,Other,1,1185.0,4,0,Not Available,2,1,Laboratory Technician,4,Married,2376.0,26537.0,1,Yes,No,13,3.0,2,,1,2.0,2,4.0,2,2,2,1988,1000000000.0,Yes
45,No,Unknown,1457.0,Research & Development,7,3,Medical,1,1195.0,1,1,83,3,1,Research Scientist,3,Unknown,,20100.0,4,Yes,Yes,19,3.0,3,,1,,2,,3,0,2,1978,1000000000.0,Yes
46,No,Unknown,1450.0,Research & Development,15,2,Life Sciences,1,1217.0,4,0,52,3,5,Research Director,2,Unknown,19081.0,10849.0,5,Yes,No,11,3.0,1,,1,25.0,2,3.0,4,0,3,1977,1000000000.0,Yes
32,No,Unknown,116.0,Research & Development,13,3,Other,1,1234.0,3,1,77,2,1,Laboratory Technician,2,Married,2743.0,7331.0,1,Yes,No,20,4.0,3,80.0,1,2.0,2,3.0,2,2,2,1991,1000000000.0,Yes
28,No,Unknown,791.0,Research & Development,1,4,Medical,1,1286.0,4,0,44,3,1,Laboratory Technician,3,Single,,6842.0,0,Yes,Yes,11,3.0,3,80.0,0,,2,2.0,4,0,2,1995,1000000000.0,No
35,No,travel rarely,735.0,Research & Development,6,1,Life Sciences,1,1291.0,3,0,66,3,1,Research Scientist,3,Married,,6020.0,0,Yes,Yes,14,,4,80.0,0,4.0,3,3.0,3,2,2,1988,1000000000.0,No
28,No,travel rarely,640.0,Research & Development,1,3,Technical Degree,1,1301.0,4,0,84,3,1,Research Scientist,1,Single,2080.0,4732.0,2,Yes,No,11,3.0,2,,0,5.0,2,2.0,3,1,2,1995,1000000000.0,No
25,No,Unknown,266.0,Research & Development,1,3,Medical,1,1303.0,4,1,40,3,1,Research Scientist,2,Single,2096.0,18830.0,1,Yes,No,18,3.0,4,80.0,0,,3,2.0,2,2,1,1998,1000000000.0,No
58,No,Unknown,848.0,Research & Development,23,4,Life Sciences,1,1308.0,1,0,88,3,1,Research Scientist,3,Unknown,,26076.0,1,Yes,No,12,3.0,4,,2,,3,3.0,2,2,2,1965,1000000000.0,Yes
30,No,travel rarely,1138.0,Research & Development,6,3,Technical Degree,1,1311.0,1,1,48,2,2,Laboratory Technician,4,Married,4627.0,23631.0,0,Yes,No,12,3.0,1,,1,10.0,6,3.0,9,6,7,1993,1000000000.0,Yes
50,No,Unknown,802.0852348993288,Research & Development,46,3,Life Sciences,1,1317.0,46,1,43,3,4,Research Director,1,Married,,22422.0,4,Yes,No,11,3.0,2,80.0,0,,2,,3,1,2,1973,1000000000.0,Yes
41,No,Unknown,256.0,Sales,10,2,Medical,1,1329.0,3,0,40,1,2,Sales Executive,2,Single,,22074.0,1,Yes,No,13,3.0,1,,0,19.0,4,3.0,19,11,9,1982,1000000000.0,Yes
31,Yes,Unknown,802.0852348993288,Sales,1,3,Other,1,1331.0,4,1,54,3,1,Sales Representative,2,Unknown,2302.0,8319.0,1,Yes,Yes,11,3.0,1,80.0,0,,2,4.0,3,2,2,1992,1000000000.0,No
44,Yes,Unknown,935.0,Research & Development,3,3,Life Sciences,1,1333.0,1,0,89,3,1,Laboratory Technician,1,Unknown,,14669.0,4,Yes,No,12,,3,,0,10.0,4,4.0,3,1,2,1979,1000000000.0,Yes
25,No,travel rarely,882.0,Research & Development,19,1,Medical,1,1358.0,4,0,67,3,1,Laboratory Technician,4,Married,,9075.0,3,Yes,No,11,3.0,3,,3,,6,2.0,3,1,2,1998,1000000000.0,No
40,No,travel rarely,329.0,Research & Development,1,4,Life Sciences,1,1361.0,2,0,88,3,1,Laboratory Technician,2,Unknown,,6762.0,3,Yes,No,22,4.0,3,80.0,1,7.0,3,3.0,4,0,3,1983,1000000000.0,Yes
27,No,travel frequently,793.0,Sales,2,1,Life Sciences,1,1371.0,4,0,43,1,2,Sales Executive,4,Single,5071.0,20392.0,3,Yes,No,20,4.0,2,,0,,3,3.0,6,0,0,1996,1000000000.0,No
35,Yes,Unknown,662.0,Sales,18,4,Marketing,1,1380.0,4,1,67,3,2,Sales Executive,3,Married,,23288.0,0,Yes,No,18,3.0,3,,1,5.0,0,2.0,4,3,2,1988,1000000000.0,Yes
31,Yes,Unknown,802.0852348993288,Research & Development,22,4,Other,1,1389.0,4,0,98,3,2,Manufacturing Director,3,Married,,21057.0,1,Yes,No,15,3.0,4,,2,10.0,3,2.0,10,6,7,1992,1000000000.0,Yes
41,No,Unknown,1200.0,Research & Development,22,3,Other,1,1392.0,4,1,75,3,2,Research Scientist,4,Unknown,5467.0,13953.0,3,Yes,No,14,3.0,1,,2,12.0,4,2.0,6,3,3,1982,1000000000.0,No
32,No,Unknown,499.0,Sales,2,1,Marketing,1,1396.0,3,0,36,3,2,Sales Executive,2,Married,,20497.0,0,Yes,Yes,13,3.0,1,,3,4.0,3,2.0,3,1,2,1991,1000000000.0,Yes
27,No,Unknown,802.0852348993288,Sales,10,3,Marketing,1,1403.0,4,1,98,2,2,Sales Executive,4,Married,5769.0,7100.0,1,Yes,Yes,11,3.0,4,80.0,0,,3,3.0,6,4,4,1996,1000000000.0,Yes
27,Yes,travel rarely,802.0852348993288,Research & Development,22,4,Life Sciences,1,1405.0,4,1,51,3,1,Research Scientist,3,Single,2394.0,25681.0,1,Yes,Yes,13,,4,,0,8.0,2,3.0,8,7,7,1996,1000000000.0,Yes
37,No,Unknown,1462.0,Research & Development,11,3,Medical,1,1411.0,1,1,94,3,1,Laboratory Technician,3,Single,3629.0,19106.0,4,Yes,No,18,3.0,1,80.0,0,8.0,6,3.0,3,0,2,1986,1000000000.0,Yes
